data_prevista;data_entrega;valor_frete;UF_origem;UF_destino;transportadora;tipo_veiculo;status_entrega;dias_atraso
2025-03-15;2025-03-15;2995.34;RS;MS;LogMais;3/4;entregue;0
2025-03-09;2025-03-08;1125.63;RS;GO;LogMais;Carreta;adiantada;-1
2025-03-08;2025-03-08;3096.24;MG;SC;TransRápido;VUC;entregue;0
2025-04-03;2025-04-03;3866.78;PE;MS;TransRápido;VUC;entregue;0
2025-04-18;2025-04-21;3891.65;RS;PR;CargaJá;Carreta;entregue;3
2025-04-14;2025-04-14;1060.44;PE;ES;LogMais;3/4;entregue;0
2025-04-11;2025-04-12;1863.57;PR;RS;LogMais;Carreta;entregue;1
2025-03-02;2025-03-02;1041.29;MG;MT;LogMais;Carreta;entregue;0
2025-04-08;2025-04-07;1925.87;BA;RJ;TransRápido;VUC;adiantada;-1
2025-03-05;2025-03-05;1013.06;PR;ES;LogMais;Truck;entregue;0
2025-04-02;2025-04-01;2572.02;ES;SP;LogMais;Carreta;adiantada;-1
2025-04-12;2025-04-12;2620.09;SP;MS;CargaJá;Truck;entregue;0
2025-03-12;2025-03-11;3705.85;MG;SC;FreteCerto;3/4;adiantada;-1
2025-04-01;2025-04-04;3677.15;SP;RJ;LogMais;Truck;entregue;3
2025-04-08;2025-04-07;2311.81;ES;MG;LogMais;3/4;adiantada;-1
2025-03-15;2025-03-15;1233.62;ES;PR;LogMais;VUC;entregue;0
2025-04-12;2025-04-11;2732.39;SC;SP;CargaJá;VUC;adiantada;-1
2025-03-03;2025-03-03;2111.78;PE;SC;FreteCerto;3/4;entregue;0
2025-04-08;2025-04-08;3899.83;RS;PR;FreteCerto;VUC;entregue;0
2025-04-12;2025-04-13;3560.92;SP;SC;FreteCerto;VUC;entregue;1
2025-04-10;2025-04-10;3158.2;GO;RJ;FreteCerto;Truck;entregue;0
2025-02-25;2025-02-25;2408.57;MT;SP;LogMais;VUC;entregue;0
2025-03-06;2025-03-09;1829.67;MG;SC;CargaJá;VUC;entregue;3
2025-04-21;2025-04-21;3039.11;MS;BA;FreteCerto;Truck;entregue;0
2025-03-18;2025-03-17;2028.54;RS;BA;CargaJá;Truck;adiantada;-1
2025-03-17;2025-03-17;2588.23;MS;MG;LogMais;3/4;entregue;0
2025-03-30;2025-04-01;974.65;SC;ES;LogMais;Carreta;entregue;2
2025-03-14;2025-03-17;3317.71;MS;MT;TransRápido;3/4;entregue;3
2025-04-17;2025-04-17;908.95;MT;MG;TransRápido;3/4;entregue;0
2025-04-10;2025-04-09;1704.84;SC;GO;TransRápido;Truck;adiantada;-1
2025-04-09;2025-04-08;2847.93;MS;MT;LogMais;3/4;adiantada;-1
2025-04-03;2025-04-05;3275.37;ES;MG;LogMais;Carreta;entregue;2
2025-02-26;2025-02-26;3057.1;MS;MT;LogMais;Truck;entregue;0
2025-02-24;2025-02-24;3046.44;SC;MS;CargaJá;3/4;entregue;0
2025-03-12;2025-03-15;2381.96;BA;MG;TransRápido;Carreta;entregue;3
2025-03-23;2025-03-23;3191.2;RS;SC;FreteCerto;3/4;entregue;0
2025-04-11;2025-04-11;1346.99;SP;MT;TransRápido;Carreta;entregue;0
2025-04-19;2025-04-19;1477.99;PE;ES;LogMais;Carreta;entregue;0
2025-03-16;2025-03-16;1372.67;PR;GO;FreteCerto;3/4;entregue;0
2025-04-06;2025-04-08;2242.47;MG;SP;LogMais;Truck;entregue;2
2025-04-12;2025-04-12;1110.85;ES;MS;CargaJá;Truck;entregue;0
2025-04-03;2025-04-02;3342.71;SC;RJ;TransRápido;3/4;adiantada;-1
2025-04-23;2025-04-25;3258.79;PR;MT;CargaJá;Truck;entregue;2
2025-03-20;2025-03-20;3874.56;MT;GO;CargaJá;Carreta;entregue;0
2025-03-26;2025-03-29;1949.61;MT;GO;TransRápido;3/4;entregue;3
2025-03-15;2025-03-18;3725.29;SC;SP;LogMais;Carreta;entregue;3
2025-03-08;2025-03-08;2684.97;RJ;GO;FreteCerto;3/4;entregue;0
2025-03-13;2025-03-16;2035.49;MT;GO;CargaJá;Carreta;entregue;3
2025-03-19;2025-03-19;1477.11;MS;ES;TransRápido;3/4;entregue;0
2025-03-14;2025-03-13;2530.35;ES;RJ;FreteCerto;Truck;adiantada;-1
2025-04-14;2025-04-17;2763.97;SC;ES;TransRápido;Truck;entregue;3
2025-04-23;2025-04-23;2803.23;SC;RJ;FreteCerto;Truck;entregue;0
2025-03-15;2025-03-15;2545.59;SC;BA;LogMais;VUC;entregue;0
2025-03-03;2025-03-06;2657.24;MS;ES;LogMais;Carreta;entregue;3
2025-04-12;2025-04-13;1607.16;MT;GO;CargaJá;Truck;entregue;1
2025-03-13;2025-03-12;1855.82;SP;ES;FreteCerto;VUC;adiantada;-1
2025-04-22;2025-04-24;2609.49;MT;PR;TransRápido;Carreta;entregue;2
2025-03-15;2025-03-15;2698.22;RS;MG;FreteCerto;3/4;entregue;0
2025-03-31;2025-04-01;2257.94;RJ;SP;FreteCerto;Carreta;entregue;1
2025-03-19;2025-03-21;2343.39;RS;ES;TransRápido;Carreta;entregue;2
2025-03-21;2025-03-24;2313.44;ES;SC;TransRápido;3/4;entregue;3
2025-04-05;2025-04-07;1066.27;SP;ES;CargaJá;VUC;entregue;2
2025-03-18;2025-03-18;1346.91;ES;SP;TransRápido;3/4;entregue;0
2025-03-22;2025-03-25;2142.34;ES;SP;TransRápido;Truck;entregue;3
2025-03-09;2025-03-09;1837.63;GO;RJ;CargaJá;VUC;entregue;0
2025-04-19;2025-04-20;2547.53;ES;MS;CargaJá;Truck;entregue;1
2025-04-06;2025-04-07;1710.07;MS;RS;CargaJá;3/4;entregue;1
2025-03-18;2025-03-19;3368.97;SP;RS;TransRápido;VUC;entregue;1
2025-03-26;2025-03-29;1445.5;BA;MS;FreteCerto;Carreta;entregue;3
2025-02-25;2025-02-25;1454.54;SP;MT;TransRápido;Truck;entregue;0
2025-03-14;2025-03-17;3978.05;GO;BA;LogMais;VUC;entregue;3
2025-03-11;2025-03-12;3993.24;GO;PR;CargaJá;Carreta;entregue;1
2025-04-14;2025-04-14;2054.65;GO;PE;LogMais;Carreta;entregue;0
2025-03-05;2025-03-08;2280.28;SC;SP;CargaJá;VUC;entregue;3
2025-04-02;2025-04-01;1279.17;MG;RJ;FreteCerto;Carreta;adiantada;-1
2025-04-03;2025-04-03;3927.04;RJ;MG;LogMais;VUC;entregue;0
2025-04-03;2025-04-02;2386.9;RS;GO;TransRápido;Truck;adiantada;-1
2025-03-21;2025-03-20;1510.12;SP;RJ;LogMais;Carreta;adiantada;-1
2025-04-11;2025-04-11;1771.42;MT;ES;CargaJá;VUC;entregue;0
2025-03-16;2025-03-16;896.26;RJ;SP;FreteCerto;VUC;entregue;0
2025-04-07;2025-04-10;3547.15;ES;BA;CargaJá;3/4;entregue;3
2025-04-06;2025-04-06;2826.24;GO;RJ;LogMais;VUC;entregue;0
2025-04-02;2025-04-01;3840.19;BA;MS;FreteCerto;Truck;adiantada;-1
2025-03-28;2025-03-28;3475.13;GO;MG;FreteCerto;Carreta;entregue;0
2025-03-26;2025-03-26;3554.92;RJ;MS;TransRápido;VUC;entregue;0
2025-03-26;2025-03-29;3567.65;RS;SC;FreteCerto;VUC;entregue;3
2025-03-15;2025-03-17;1501.36;SP;PE;CargaJá;3/4;entregue;2
2025-04-05;2025-04-07;1214.52;PE;ES;CargaJá;VUC;entregue;2
2025-03-11;2025-03-11;2430.16;PR;MG;TransRápido;Truck;entregue;0
2025-03-29;2025-03-28;1363.76;GO;ES;CargaJá;Truck;adiantada;-1
2025-04-14;2025-04-17;1049.15;SP;RS;TransRápido;VUC;entregue;3
2025-03-16;2025-03-17;1612.75;ES;SP;TransRápido;Truck;entregue;1
2025-03-13;2025-03-13;2006.93;PE;MG;LogMais;VUC;entregue;0
2025-03-22;2025-03-22;3522.13;RS;MT;FreteCerto;3/4;entregue;0
2025-03-22;2025-03-22;2995.14;MT;GO;CargaJá;Truck;entregue;0
2025-03-11;2025-03-11;2414.32;SP;PE;TransRápido;VUC;entregue;0
2025-03-24;2025-03-24;3958.67;MT;MS;CargaJá;Carreta;entregue;0
2025-03-07;2025-03-06;3330.65;RJ;RS;LogMais;Truck;adiantada;-1
2025-04-05;2025-04-05;2278.01;SP;GO;FreteCerto;VUC;entregue;0
2025-04-10;2025-04-11;3971.94;PR;MS;CargaJá;VUC;entregue;1
2025-04-19;2025-04-19;3743.57;SC;MG;CargaJá;Truck;entregue;0
2025-04-16;2025-04-18;1148.5;RS;SP;LogMais;Carreta;entregue;2
2025-03-25;2025-03-24;1041.1;ES;PE;CargaJá;Carreta;adiantada;-1
2025-03-30;2025-03-31;973.0;ES;SC;TransRápido;3/4;entregue;1
2025-03-22;2025-03-21;2553.01;GO;BA;FreteCerto;VUC;adiantada;-1
2025-04-10;2025-04-10;3645.81;RJ;PE;CargaJá;VUC;entregue;0
2025-02-28;2025-03-02;2476.56;BA;SC;CargaJá;Carreta;entregue;2
2025-03-31;2025-04-01;2623.65;MT;BA;LogMais;Carreta;entregue;1
2025-04-01;2025-04-03;2097.07;RS;PE;LogMais;Carreta;entregue;2
2025-03-15;2025-03-16;2871.01;SP;RJ;CargaJá;VUC;entregue;1
2025-04-05;2025-04-05;1587.5;RS;ES;TransRápido;Carreta;entregue;0
2025-03-06;2025-03-06;3405.58;MT;PE;TransRápido;VUC;entregue;0
2025-03-23;2025-03-23;1678.93;RS;MT;CargaJá;VUC;entregue;0
2025-03-12;2025-03-12;1080.06;RJ;PE;TransRápido;VUC;entregue;0
2025-03-06;2025-03-08;3141.63;GO;RS;FreteCerto;Carreta;entregue;2
2025-04-15;2025-04-15;2332.3;MT;SP;FreteCerto;3/4;entregue;0
2025-04-03;2025-04-03;1813.49;RS;GO;LogMais;Carreta;entregue;0
2025-04-01;2025-03-31;2695.35;MG;SC;TransRápido;Truck;adiantada;-1
2025-02-24;2025-02-24;1623.84;SC;MT;TransRápido;3/4;entregue;0
2025-03-31;2025-03-31;2775.13;PR;RS;CargaJá;Carreta;entregue;0
2025-03-26;2025-03-26;902.98;GO;PE;FreteCerto;3/4;entregue;0
2025-03-13;2025-03-13;2662.88;MG;MT;TransRápido;Truck;entregue;0
2025-03-23;2025-03-22;2795.26;SP;ES;FreteCerto;Truck;adiantada;-1
2025-04-19;2025-04-22;3089.7;RS;SC;CargaJá;3/4;entregue;3
2025-03-28;2025-03-27;2251.23;SC;ES;CargaJá;VUC;adiantada;-1
2025-04-09;2025-04-12;2082.46;MS;SC;LogMais;3/4;entregue;3
2025-03-19;2025-03-18;1836.32;BA;PR;FreteCerto;Truck;adiantada;-1
2025-03-10;2025-03-10;1467.32;GO;SC;TransRápido;VUC;entregue;0
2025-03-02;2025-03-01;3630.67;MS;MG;LogMais;Truck;adiantada;-1
2025-04-11;2025-04-10;3583.51;RJ;PR;LogMais;Truck;adiantada;-1
2025-03-04;2025-03-05;3206.28;BA;MG;FreteCerto;Carreta;entregue;1
2025-03-08;2025-03-08;1066.02;BA;PE;CargaJá;VUC;entregue;0
2025-02-26;2025-02-26;2816.57;MT;ES;CargaJá;Carreta;entregue;0
2025-03-19;2025-03-21;1646.46;RJ;MG;FreteCerto;VUC;entregue;2
2025-03-24;2025-03-27;2637.85;ES;MG;CargaJá;Carreta;entregue;3
2025-03-22;2025-03-25;1514.35;SP;MG;LogMais;VUC;entregue;3
2025-02-27;2025-02-26;2653.81;MS;SC;TransRápido;VUC;adiantada;-1
2025-03-03;2025-03-06;3278.52;RS;PR;LogMais;Carreta;entregue;3
2025-04-07;2025-04-09;3285.8;MT;MS;TransRápido;Carreta;entregue;2
2025-02-25;2025-02-27;1396.4;MS;RJ;LogMais;Carreta;entregue;2
2025-04-01;2025-04-04;1593.75;SC;MT;LogMais;3/4;entregue;3
2025-03-26;2025-03-25;3109.1;SP;BA;FreteCerto;3/4;adiantada;-1
2025-02-24;2025-02-24;3180.15;PE;MT;FreteCerto;3/4;entregue;0
2025-04-12;2025-04-12;3152.02;MG;SC;FreteCerto;VUC;entregue;0
2025-04-24;2025-04-27;1613.93;MT;ES;CargaJá;VUC;entregue;3
2025-04-05;2025-04-04;2214.21;MS;ES;TransRápido;Truck;adiantada;-1
2025-03-31;2025-04-03;3044.84;PE;MT;LogMais;3/4;entregue;3
2025-04-04;2025-04-04;2072.5;MG;SP;LogMais;Truck;entregue;0
2025-03-14;2025-03-14;2340.74;BA;MS;TransRápido;3/4;entregue;0
2025-03-18;2025-03-18;3139.93;ES;PR;LogMais;VUC;entregue;0
2025-03-07;2025-03-07;3274.52;ES;MG;LogMais;VUC;entregue;0
2025-04-11;2025-04-12;1808.69;MS;RJ;TransRápido;VUC;entregue;1
2025-04-21;2025-04-22;3633.24;MS;PE;TransRápido;3/4;entregue;1
2025-03-11;2025-03-14;2369.89;ES;BA;TransRápido;Truck;entregue;3
2025-04-21;2025-04-21;1149.96;RS;BA;CargaJá;VUC;entregue;0
2025-04-14;2025-04-15;3089.28;SP;MG;TransRápido;Truck;entregue;1
2025-03-09;2025-03-11;912.14;MG;RJ;TransRápido;Carreta;entregue;2
2025-03-18;2025-03-17;1333.71;BA;ES;FreteCerto;Truck;adiantada;-1
2025-03-06;2025-03-07;1730.22;GO;RS;LogMais;3/4;entregue;1
2025-04-22;2025-04-21;910.36;MS;ES;TransRápido;Truck;adiantada;-1
2025-03-19;2025-03-19;3675.23;RS;PE;CargaJá;Truck;entregue;0
2025-04-22;2025-04-22;914.01;SP;MT;LogMais;3/4;entregue;0
2025-03-28;2025-03-31;2832.11;BA;MT;TransRápido;Truck;entregue;3
2025-03-20;2025-03-23;2386.99;BA;MT;LogMais;3/4;entregue;3
2025-03-19;2025-03-20;1607.66;SP;RJ;TransRápido;Carreta;entregue;1
2025-02-24;2025-02-27;3874.29;RS;GO;TransRápido;Truck;entregue;3
2025-03-25;2025-03-24;2413.51;PE;SC;CargaJá;3/4;adiantada;-1
2025-04-09;2025-04-10;2809.77;BA;RJ;TransRápido;VUC;entregue;1
2025-03-07;2025-03-10;2983.23;SC;MG;CargaJá;VUC;entregue;3
2025-03-24;2025-03-27;2302.64;RS;PR;CargaJá;Truck;entregue;3
2025-04-02;2025-04-03;3015.12;RS;GO;FreteCerto;Carreta;entregue;1
2025-03-03;2025-03-06;1117.85;MS;MG;TransRápido;3/4;entregue;3
2025-03-29;2025-03-29;1748.73;RJ;RS;TransRápido;Carreta;entregue;0
2025-04-23;2025-04-23;826.57;RJ;MS;LogMais;Carreta;entregue;0
2025-02-25;2025-02-25;2045.92;MT;PE;CargaJá;Truck;entregue;0
2025-04-02;2025-04-05;2817.83;PR;GO;LogMais;Carreta;entregue;3
2025-04-11;2025-04-13;1525.99;MT;SC;CargaJá;Carreta;entregue;2
2025-04-23;2025-04-23;3885.63;MT;RJ;CargaJá;VUC;entregue;0
2025-03-13;2025-03-16;1418.18;ES;MS;LogMais;Carreta;entregue;3
2025-04-01;2025-04-04;1453.3;ES;GO;FreteCerto;Truck;entregue;3
2025-03-09;2025-03-09;1460.95;MG;SC;CargaJá;VUC;entregue;0
2025-03-13;2025-03-13;2761.84;BA;SC;LogMais;VUC;entregue;0
2025-03-14;2025-03-15;2712.77;PR;MS;FreteCerto;Truck;entregue;1
2025-04-21;2025-04-24;1962.29;RS;ES;CargaJá;Carreta;entregue;3
2025-03-01;2025-03-01;1798.31;MS;ES;LogMais;Carreta;entregue;0
2025-04-18;2025-04-17;1158.34;MS;GO;FreteCerto;Truck;adiantada;-1
2025-04-08;2025-04-11;3532.36;MG;RS;LogMais;Carreta;entregue;3
2025-04-19;2025-04-18;1369.23;SP;MS;TransRápido;Carreta;adiantada;-1
2025-04-16;2025-04-18;864.21;MG;RJ;CargaJá;Truck;entregue;2
2025-04-19;2025-04-19;951.56;SP;MT;FreteCerto;3/4;entregue;0
2025-03-09;2025-03-09;3007.52;PR;SC;FreteCerto;VUC;entregue;0
2025-04-14;2025-04-13;1769.53;RJ;GO;TransRápido;VUC;adiantada;-1
2025-04-19;2025-04-21;3085.54;SC;SP;TransRápido;3/4;entregue;2
2025-03-12;2025-03-13;2619.5;PR;RS;FreteCerto;3/4;entregue;1
2025-04-09;2025-04-10;3079.41;PR;MT;LogMais;3/4;entregue;1
2025-03-04;2025-03-06;2175.87;RJ;SC;TransRápido;Carreta;entregue;2
2025-04-04;2025-04-03;3852.2;BA;MG;LogMais;VUC;adiantada;-1
2025-03-17;2025-03-19;2084.0;SP;MG;TransRápido;Truck;entregue;2
2025-03-18;2025-03-17;3351.11;MS;BA;TransRápido;3/4;adiantada;-1
2025-03-05;2025-03-04;1742.25;PR;MT;FreteCerto;VUC;adiantada;-1
2025-04-07;2025-04-06;2536.8;PE;SP;CargaJá;Carreta;adiantada;-1
2025-04-23;2025-04-25;2258.03;MG;SC;LogMais;Truck;entregue;2
2025-03-04;2025-03-04;1368.71;SC;BA;TransRápido;3/4;entregue;0
2025-04-01;2025-04-01;3809.01;BA;RS;CargaJá;Carreta;entregue;0
2025-04-09;2025-04-09;3222.32;ES;MT;TransRápido;VUC;entregue;0
2025-03-05;2025-03-04;1138.39;MT;MG;TransRápido;Carreta;adiantada;-1
2025-03-27;2025-03-29;3602.72;MG;SC;CargaJá;Truck;entregue;2
2025-03-23;2025-03-25;3348.1;ES;RJ;LogMais;Carreta;entregue;2
2025-02-26;2025-02-26;2674.6;RJ;MT;CargaJá;3/4;entregue;0
2025-03-03;2025-03-03;2039.14;PR;SP;CargaJá;VUC;entregue;0
2025-03-29;2025-03-29;1680.81;PR;RJ;FreteCerto;3/4;entregue;0
2025-03-30;2025-03-29;3649.64;MT;BA;FreteCerto;Truck;adiantada;-1
2025-04-21;2025-04-21;1497.95;MS;PE;LogMais;VUC;entregue;0
2025-03-22;2025-03-22;2161.64;RJ;GO;FreteCerto;3/4;entregue;0
2025-03-12;2025-03-11;2167.27;MT;MG;FreteCerto;Truck;adiantada;-1
2025-04-02;2025-04-02;1719.6;SP;RJ;CargaJá;3/4;entregue;0
2025-04-17;2025-04-17;1901.37;RJ;MT;LogMais;Truck;entregue;0
2025-02-26;2025-02-26;2617.79;BA;MS;TransRápido;3/4;entregue;0
2025-03-13;2025-03-13;1754.6;MG;SC;LogMais;Truck;entregue;0
2025-03-01;2025-03-04;1556.25;ES;SP;LogMais;Carreta;entregue;3
2025-04-12;2025-04-11;2891.29;RS;MG;FreteCerto;Carreta;adiantada;-1
2025-04-23;2025-04-23;2918.47;BA;ES;LogMais;3/4;entregue;0
2025-03-17;2025-03-17;2429.34;BA;PE;LogMais;3/4;entregue;0
2025-04-13;2025-04-15;3450.58;SP;RS;CargaJá;Carreta;entregue;2
2025-04-08;2025-04-11;3410.27;ES;MS;CargaJá;3/4;entregue;3
2025-02-25;2025-02-26;2360.89;RJ;MG;FreteCerto;Truck;entregue;1
2025-04-13;2025-04-15;2799.2;MS;SC;CargaJá;Carreta;entregue;2
2025-02-27;2025-02-27;1923.5;BA;SP;TransRápido;3/4;entregue;0
2025-04-10;2025-04-13;3203.71;PE;MG;FreteCerto;Truck;entregue;3
2025-04-07;2025-04-06;1320.73;MS;MT;LogMais;Truck;adiantada;-1
2025-03-01;2025-03-01;2733.34;PE;SC;CargaJá;VUC;entregue;0
2025-03-04;2025-03-04;1704.95;RJ;ES;LogMais;Carreta;entregue;0
2025-03-06;2025-03-09;1748.64;PE;SP;CargaJá;Carreta;entregue;3
2025-03-25;2025-03-26;1824.01;SP;RS;FreteCerto;Truck;entregue;1
2025-03-20;2025-03-21;3429.34;MT;ES;FreteCerto;Carreta;entregue;1
2025-02-25;2025-02-24;2482.81;SP;MT;CargaJá;Truck;adiantada;-1
2025-03-14;2025-03-14;2256.79;PR;GO;FreteCerto;Carreta;entregue;0
2025-03-08;2025-03-09;2758.5;MG;PE;TransRápido;3/4;entregue;1
2025-04-19;2025-04-19;1262.71;SP;PR;FreteCerto;VUC;entregue;0
2025-03-14;2025-03-14;2681.8;MS;PE;CargaJá;3/4;entregue;0
2025-03-30;2025-03-31;1526.1;BA;PE;CargaJá;Carreta;entregue;1
2025-02-26;2025-02-26;3187.65;RS;MS;CargaJá;VUC;entregue;0
2025-04-22;2025-04-22;1603.85;SC;BA;FreteCerto;Carreta;entregue;0
2025-04-01;2025-04-01;3011.93;PE;SC;CargaJá;3/4;entregue;0
2025-04-09;2025-04-10;1153.64;SP;PR;TransRápido;3/4;entregue;1
2025-04-03;2025-04-05;1030.53;SP;MT;FreteCerto;Truck;entregue;2
2025-03-01;2025-03-01;2459.68;RJ;MS;TransRápido;Truck;entregue;0
2025-03-31;2025-03-30;1318.41;RJ;RS;CargaJá;VUC;adiantada;-1
2025-03-13;2025-03-16;1813.62;SC;PR;TransRápido;3/4;entregue;3
2025-03-09;2025-03-08;3320.43;MG;GO;LogMais;Truck;adiantada;-1
2025-04-17;2025-04-16;2655.44;MS;RS;TransRápido;3/4;adiantada;-1
2025-03-31;2025-04-01;3004.51;SP;ES;FreteCerto;Carreta;entregue;1
2025-04-09;2025-04-10;1380.53;MS;BA;CargaJá;Truck;entregue;1
2025-03-11;2025-03-13;2860.17;SP;MT;TransRápido;3/4;entregue;2
2025-02-28;2025-03-01;1624.72;BA;RS;FreteCerto;Carreta;entregue;1
2025-03-18;2025-03-20;3287.54;RJ;GO;LogMais;Truck;entregue;2
2025-03-12;2025-03-11;827.34;GO;ES;LogMais;Carreta;adiantada;-1
2025-03-03;2025-03-03;3011.79;PR;RS;TransRápido;VUC;entregue;0
2025-04-13;2025-04-15;2615.41;RJ;PR;LogMais;VUC;entregue;2
2025-03-05;2025-03-06;1998.52;MG;BA;FreteCerto;VUC;entregue;1
2025-04-15;2025-04-17;2582.84;RS;MS;FreteCerto;Carreta;entregue;2
2025-04-19;2025-04-19;2895.39;MS;SC;CargaJá;Carreta;entregue;0
2025-04-05;2025-04-08;1948.32;GO;RS;LogMais;Truck;entregue;3
2025-04-04;2025-04-07;867.66;PE;ES;TransRápido;VUC;entregue;3
2025-03-27;2025-03-28;2982.84;GO;MS;CargaJá;Carreta;entregue;1
2025-03-02;2025-03-01;1954.98;ES;RJ;LogMais;Carreta;adiantada;-1
2025-04-18;2025-04-20;926.01;RS;GO;LogMais;VUC;entregue;2
2025-03-29;2025-03-29;1154.42;MG;SC;CargaJá;VUC;entregue;0
2025-04-20;2025-04-19;2293.32;BA;SC;FreteCerto;3/4;adiantada;-1
2025-04-11;2025-04-11;950.36;RJ;MG;CargaJá;Truck;entregue;0
2025-04-08;2025-04-08;1110.29;MT;ES;FreteCerto;Truck;entregue;0
2025-04-10;2025-04-10;1719.87;SC;MS;LogMais;Carreta;entregue;0
2025-02-24;2025-02-24;2669.24;PE;SC;FreteCerto;VUC;entregue;0
2025-02-28;2025-03-02;3438.89;MT;SP;FreteCerto;Truck;entregue;2
2025-03-21;2025-03-22;3142.89;SP;RS;FreteCerto;3/4;entregue;1
2025-04-07;2025-04-07;1045.28;MG;GO;LogMais;Truck;entregue;0
2025-04-17;2025-04-20;2909.8;PE;MG;FreteCerto;VUC;entregue;3
2025-03-08;2025-03-08;3284.81;SP;MG;LogMais;3/4;entregue;0
2025-03-31;2025-03-31;2227.86;RS;MT;TransRápido;Carreta;entregue;0
2025-03-05;2025-03-05;3585.86;MT;GO;CargaJá;3/4;entregue;0
2025-04-10;2025-04-11;1858.98;ES;MS;FreteCerto;3/4;entregue;1
2025-02-27;2025-03-01;2054.35;ES;BA;TransRápido;VUC;entregue;2
2025-04-22;2025-04-23;1843.07;ES;SP;FreteCerto;VUC;entregue;1
2025-04-18;2025-04-20;3013.61;ES;SC;TransRápido;VUC;entregue;2
2025-04-08;2025-04-08;3221.48;PR;ES;TransRápido;Carreta;entregue;0
2025-02-26;2025-02-26;3680.81;PR;GO;TransRápido;3/4;entregue;0
2025-03-17;2025-03-17;3794.1;PE;RJ;CargaJá;Carreta;entregue;0
2025-04-04;2025-04-03;1954.21;SP;PR;TransRápido;VUC;adiantada;-1
2025-04-10;2025-04-10;3232.03;RS;MT;TransRápido;3/4;entregue;0
2025-03-29;2025-03-28;3400.57;RS;GO;FreteCerto;Truck;adiantada;-1
2025-03-07;2025-03-07;3149.68;RJ;BA;CargaJá;3/4;entregue;0
2025-04-23;2025-04-23;3481.28;PR;RS;CargaJá;Carreta;entregue;0
2025-04-03;2025-04-03;3629.75;SC;MG;CargaJá;3/4;entregue;0
2025-03-14;2025-03-13;2133.27;SP;ES;TransRápido;Truck;adiantada;-1
2025-02-28;2025-03-02;2546.33;PR;BA;LogMais;Truck;entregue;2
2025-03-14;2025-03-15;3780.82;PE;RS;LogMais;VUC;entregue;1
2025-03-28;2025-03-28;1093.95;SC;MG;TransRápido;Truck;entregue;0
2025-03-18;2025-03-17;2032.44;MG;PR;TransRápido;3/4;adiantada;-1
2025-04-07;2025-04-08;1051.32;BA;PE;LogMais;VUC;entregue;1
2025-03-24;2025-03-24;2196.76;SC;RJ;LogMais;Truck;entregue;0
2025-03-09;2025-03-09;1531.09;MG;MT;FreteCerto;3/4;entregue;0
2025-03-09;2025-03-09;2588.01;RJ;RS;FreteCerto;Carreta;entregue;0
2025-04-07;2025-04-07;3465.46;BA;GO;LogMais;Truck;entregue;0
2025-02-27;2025-02-27;3068.8;GO;SC;FreteCerto;Carreta;entregue;0
2025-02-26;2025-02-26;936.5;PR;MG;LogMais;Carreta;entregue;0
2025-04-24;2025-04-23;1861.9;SC;MS;CargaJá;VUC;adiantada;-1
2025-02-26;2025-02-27;1110.58;MG;MT;TransRápido;VUC;entregue;1
2025-04-04;2025-04-04;3780.5;PR;MG;FreteCerto;3/4;entregue;0
2025-04-12;2025-04-14;2226.08;MG;ES;LogMais;Carreta;entregue;2
2025-04-24;2025-04-24;2977.19;GO;PE;CargaJá;Truck;entregue;0
2025-04-12;2025-04-15;1650.15;PR;PE;CargaJá;Truck;entregue;3
2025-03-29;2025-03-28;951.03;MG;PR;TransRápido;Carreta;adiantada;-1
2025-03-16;2025-03-16;1581.11;GO;SP;CargaJá;VUC;entregue;0
2025-03-02;2025-03-03;3427.1;GO;MT;FreteCerto;Truck;entregue;1
2025-04-06;2025-04-07;3310.76;RS;PE;TransRápido;Carreta;entregue;1
2025-03-14;2025-03-16;2442.13;SP;RJ;CargaJá;Carreta;entregue;2
2025-02-27;2025-02-27;1690.83;PE;GO;CargaJá;VUC;entregue;0
2025-03-31;2025-04-03;3927.15;BA;MT;TransRápido;Truck;entregue;3
2025-03-31;2025-03-30;1348.25;RS;SP;FreteCerto;Truck;adiantada;-1
2025-03-25;2025-03-25;1355.8;MT;RJ;FreteCerto;Truck;entregue;0
2025-03-14;2025-03-16;901.35;ES;PR;LogMais;Carreta;entregue;2
2025-03-11;2025-03-11;2236.17;BA;MG;FreteCerto;Carreta;entregue;0
2025-04-12;2025-04-15;1957.73;MG;BA;LogMais;Carreta;entregue;3
2025-03-29;2025-04-01;2569.84;MG;RJ;LogMais;VUC;entregue;3
2025-03-21;2025-03-22;1658.06;MT;ES;FreteCerto;3/4;entregue;1
2025-03-06;2025-03-07;1236.77;RJ;PE;CargaJá;3/4;entregue;1
2025-04-14;2025-04-17;2630.99;SP;RJ;FreteCerto;VUC;entregue;3
2025-03-20;2025-03-21;2847.01;ES;MT;FreteCerto;VUC;entregue;1
2025-04-12;2025-04-11;2264.9;ES;BA;FreteCerto;Truck;adiantada;-1
2025-03-06;2025-03-05;3803.96;MS;RS;CargaJá;3/4;adiantada;-1
2025-04-18;2025-04-19;3597.8;MG;RJ;FreteCerto;3/4;entregue;1
2025-04-17;2025-04-17;1515.58;ES;SP;FreteCerto;3/4;entregue;0
2025-03-14;2025-03-14;3848.61;SC;MG;FreteCerto;VUC;entregue;0
2025-03-26;2025-03-28;1991.43;PE;SP;LogMais;3/4;entregue;2
